TP2,ECH,PER,NDEP,T1,T2,T3,T4,T5,T6,T7,T8,T8B,T8C,T9,T10,T11,TOIS,TDIS,TDIP,TDMO,TDMD,menage_id_constr,person_id_constr,deplacement_id_constr,household_id,person_id,trip_id,trajet_id_constr,trajet_id
1220,0025,02,05,2,2,33,1105,1015,0,,,,,,,,4293,6440,6440,133,0,12200025,1220002502,122000250205,1895,3760,14318,1220002502052,10332
1220,0025,02,05,3,0,33,1015,1225,5,,,,,,,,2429,3643,3643,0,333,12200025,1220002502,122000250205,1895,3760,14318,1220002502053,10333
1220,0064,01,03,1,0,21,1220,1081,0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,810,1281,1281,0,0,12200064,1220006401,122000640103,1896,3761,14321,1220006401031,10334
1220,0064,01,04,1,0,21,1081,1220,0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,810,1270,1270,0,0,12200064,1220006401,122000640104,1896,3761,14322,1220006401041,10335
1220,0064,02,01,1,0,21,1220,1102,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,6100,9296,9296,0,0,12200064,1220006402,122000640201,1896,3762,14326,1220006402011,10336
1220,0064,02,02,1,0,21,1102,1450,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,15621,27434,27434,0,0,12200064,1220006402,122000640202,1896,3762,14327,1220006402021,10337
1220,0064,02,03,1,0,21,1450,1220,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,10175,13444,13444,0,0,12200064,1220006402,122000640203,1896,3762,14328,1220006402031,10338
1220,0064,03,01,1,2,31,1225,1095,5,,,,,,,,3808,5712,5712,133,333,12200064,1220006403,122000640301,1896,3763,14329,1220006403011,10339
1220,0064,03,02,1,5,31,1095,1225,2,,,,,,,,3808,5712,5712,333,133,12200064,1220006403,122000640302,1896,3763,14330,1220006403021,10340
1220,0064,04,02,1,5,31,1225,1015,0,,,,,,,,2090,3135,3135,333,0,12200064,1220006404,122000640402,1896,3764,14332,1220006404021,10341
1220,0064,04,02,2,0,31,1015,1105,5,,,,,,,,3913,5869,5869,0,333,12200064,1220006404,122000640402,1896,3764,14332,1220006404022,10342
1220,0064,04,03,1,5,31,1105,1015,0,,,,,,,,3913,5869,5869,333,0,12200064,1220006404,122000640403,1896,3764,14333,1220006404031,10343
1220,0064,04,03,2,0,31,1015,1225,5,,,,,,,,2090,3135,3135,0,333,12200064,1220006404,122000640403,1896,3764,14333,1220006404032,10344
1220,0064,05,01,1,2,31,1225,1015,0,,,,,,,,2834,4250,4250,133,0,12200064,1220006405,122000640501,1896,3765,14335,1220006405011,10345
1220,0064,05,01,2,0,31,1015,1025,2,,,,,,,,910,1366,1366,0,133,12200064,1220006405,122000640501,1896,3765,14335,1220006405012,10346
1220,0064,05,02,1,2,31,1025,1015,0,,,,,,,,910,1366,1366,133,0,12200064,1220006405,122000640502,1896,3765,14336,1220006405021,10347
1220,0064,05,02,2,0,31,1015,1225,2,,,,,,,,2834,4250,4250,0,133,12200064,1220006405,122000640502,1896,3765,14336,1220006405022,10348
1220,0064,05,03,1,2,31,1225,1015,0,,,,,,,,2834,4250,4250,133,0,12200064,1220006405,122000640503,1896,3765,14337,1220006405031,10349
1220,0064,05,03,2,0,31,1015,1025,2,,,,,,,,910,1366,1366,0,133,12200064,1220006405,122000640503,1896,3765,14337,1220006405032,10350
1220,0064,05,04,1,2,31,1025,1015,0,,,,,,,,910,1366,1366,133,0,12200064,1220006405,122000640504,1896,3765,14338,1220006405041,10351
1220,0064,05,04,2,0,31,1015,1225,2,,,,,,,,2834,4250,4250,0,133,12200064,1220006405,122000640504,1896,3765,14338,1220006405042,10352
1220,0092,01,01,1,0,21,1220,1010,15,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2648,3351,3351,0,1000,12200092,1220009201,122000920101,1897,3766,14339,1220009201011,10353
1220,0092,01,03,1,15,21,1010,1220,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2648,3622,3622,1000,0,12200092,1220009201,122000920103,1897,3766,14341,1220009201031,10354
1220,0092,01,04,1,0,21,1220,1430,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,10931,17394,17394,0,0,12200092,1220009201,122000920104,1897,3766,14342,1220009201041,10355
1220,0092,01,09,1,10,21,1450,1220,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,10175,13444,13444,667,0,12200092,1220009201,122000920109,1897,3766,14347,1220009201091,10356
1220,0092,02,07,1,0,22,1220,1220,0,,,,,,,,91,164,164,0,0,12200092,1220009202,122000920207,1897,3767,14354,1220009202071,10357
1220,0092,02,08,1,0,22,1220,1220,0,,,,,,,,91,164,164,0,0,12200092,1220009202,122000920208,1897,3767,14355,1220009202081,10358
1220,0108,01,01,1,0,21,1220,9621,0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,94442,115832,23692,0,0,12200108,1220010801,122001080101,1898,3772,14370,1220010801011,10359
1220,0108,01,02,1,0,21,9621,1220,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,94442,117280,23856,0,0,12200108,1220010801,122001080102,1898,3772,14371,1220010801021,10360
1220,0108,02,01,1,0,21,8937,1220,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,186175,200913,16281,0,0,12200108,1220010802,122001080201,1898,3773,14372,1220010802011,10361
1220,0062,01,01,1,2,10,1220,1120,0,0.0,1.0,0.0,0.0,0.0,,0.0,1100,1653,1653,133,0,12200062,1220006201,122000620101,1899,3777,14377,1220006201011,10362
1220,0062,01,01,2,0,33,1125,1255,5,,,,,,,,1440,2159,2159,0,333,12200062,1220006201,122000620101,1899,3777,14377,1220006201012,10363
1220,0062,01,02,1,9,31,1250,1220,0,,,,,,,,2198,3296,3296,600,0,12200062,1220006201,122000620102,1899,3777,14378,1220006201021,10364
1220,0062,01,02,2,0,33,1225,1515,2,,,,,,,,6143,9214,9214,0,133,12200062,1220006201,122000620102,1899,3777,14378,1220006201022,10365
1220,0062,01,03,1,2,33,1515,1225,0,,,,,,,,7052,10578,10578,133,0,12200062,1220006201,122000620103,1899,3777,14379,1220006201031,10366
1220,0062,01,03,2,0,31,1220,1220,4,,,,,,,,686,1029,1029,0,267,12200062,1220006201,122000620103,1899,3777,14379,1220006201032,10367
1220,0018,01,03,1,0,21,1220,1220,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1091,1928,1928,0,0,12200018,1220001801,122000180103,1900,3778,14382,1220001801031,10368
1220,0018,01,04,1,0,21,1220,1310,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3630,8549,8549,0,0,12200018,1220001801,122000180104,1900,3778,14383,1220001801041,10369
1220,0018,01,05,1,0,21,1310,1220,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2546,3505,3505,0,0,12200018,1220001801,122000180105,1900,3778,14384,1220001801051,10370
1220,0018,01,06,1,0,21,1220,1220,0,1.0,1.0,0.0,0.0,0.0,,0.0,520,828,828,0,0,12200018,1220001801,122000180106,1900,3778,14385,1220001801061,10371
1220,0018,01,07,1,0,21,1220,1020,0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,3512,4759,4759,0,0,12200018,1220001801,122000180107,1900,3778,14386,1220001801071,10372
1220,0018,01,08,1,0,21,1020,1220,0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,3512,4849,4849,0,0,12200018,1220001801,122000180108,1900,3778,14387,1220001801081,10373
1220,0018,01,09,1,0,21,1220,1220,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,520,863,863,0,0,12200018,1220001801,122000180109,1900,3778,14388,1220001801091,10374
1220,0019,01,01,1,0,21,1220,1302,1,1.0,2.0,1.0,0.0,3.0,2.0,0.0,6814,9713,9713,0,67,12200019,1220001901,122000190101,1901,3779,14389,1220001901011,10375
1220,0019,01,02,1,1,21,1302,1220,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,6814,10294,10294,67,0,12200019,1220001901,122000190102,1901,3779,14390,1220001901021,10376
1220,0019,01,03,1,0,21,1220,1302,0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,6814,9713,9713,0,0,12200019,1220001901,122000190103,1901,3779,14391,1220001901031,10377
1220,0019,01,04,1,0,21,1302,1241,1,1.0,2.0,1.0,0.0,3.0,2.0,0.0,6913,13318,13318,0,67,12200019,1220001901,122000190104,1901,3779,14392,1220001901041,10378
1220,0019,01,05,1,1,21,1241,1220,0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,208,948,948,67,0,12200019,1220001901,122000190105,1901,3779,14393,1220001901051,10379
1220,0019,02,01,1,0,22,1220,1302,1,,,,,,,,6814,9713,9713,0,67,12200019,1220001902,122000190201,1901,3780,14394,1220001902011,10380
1220,0019,02,02,1,2,31,1302,1105,1,,,,,,,,555,832,832,133,67,12200019,1220001902,122000190202,1901,3780,14395,1220001902021,10381
1220,0019,02,02,2,1,33,1105,1015,0,,,,,,,,3913,5869,5869,67,0,12200019,1220001902,122000190202,1901,3780,14395,1220001902022,10382
1220,0019,02,02,3,0,33,1015,1225,5,,,,,,,,3456,5184,5184,0,333,12200019,1220001902,122000190202,1901,3780,14395,1220001902023,10383
1220,0019,02,03,1,0,22,1220,1302,0,,,,,,,,6814,9713,9713,0,0,12200019,1220001902,122000190203,1901,3780,14396,1220001902031,10384
1220,0019,02,04,1,0,22,1302,1241,1,,,,,,,,6913,13318,13318,0,67,12200019,1220001902,122000190204,1901,3780,14397,1220001902041,10385
1220,0019,02,05,1,1,22,1241,1220,0,,,,,,,,208,948,948,67,0,12200019,1220001902,122000190205,1901,3780,14398,1220001902051,10386
1220,0027,01,01,1,5,33,1225,1515,3,,,,,,,,6143,9214,9214,333,200,12200027,1220002701,122000270101,1902,3781,14399,1220002701011,10387
1220,0027,01,02,1,3,33,1515,1225,5,,,,,,,,6143,9214,9214,200,333,12200027,1220002701,122000270102,1902,3781,14400,1220002701021,10388
1220,0027,01,03,1,5,33,1225,1515,3,,,,,,,,6143,9214,9214,333,200,12200027,1220002701,122000270103,1902,3781,14401,1220002701031,10389
1220,0027,01,04,1,3,33,1515,1225,4,,,,,,,,6517,9775,9775,200,267,12200027,1220002701,122000270104,1902,3781,14402,1220002701041,10390
1220,0027,01,05,1,4,33,1225,1225,5,,,,,,,,641,962,962,267,333,12200027,1220002701,122000270105,1902,3781,14403,1220002701051,10391
1220,0055,02,01,1,0,21,1220,1220,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,695,1531,1531,0,0,12200055,1220005502,122000550201,1903,3783,14410,1220005502011,10392
1220,0055,02,02,1,0,21,1220,1220,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,695,974,974,0,0,12200055,1220005502,122000550202,1903,3783,14411,1220005502021,10393
1220,0055,02,03,1,0,21,1220,1220,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,695,1531,1531,0,0,12200055,1220005502,122000550203,1903,3783,14412,1220005502031,10394
1220,0055,02,04,1,0,21,1220,1220,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,695,974,974,0,0,12200055,1220005502,122000550204,1903,3783,14413,1220005502041,10395
1220,0066,01,01,1,2,33,1225,1225,2,,,,,,,,641,962,962,133,133,12200066,1220006601,122000660101,1904,3784,14414,1220006601011,10396
1220,0066,01,02,1,2,33,1225,1095,5,,,,,,,,3808,5712,5712,133,333,12200066,1220006601,122000660102,1904,3784,14415,1220006601021,10397
1220,0066,01,03,1,5,33,1095,1015,0,,,,,,,,2068,3102,3102,333,0,12200066,1220006601,122000660103,1904,3784,14416,1220006601031,10398
1220,0066,01,04,1,0,33,1015,1225,2,,,,,,,,3456,5184,5184,0,133,12200066,1220006601,122000660104,1904,3784,14417,1220006601041,10399
1220,0078,01,01,1,2,33,1225,1015,0,,,,,,,,3456,5184,5184,133,0,12200078,1220007801,122000780101,1905,3785,14418,1220007801011,10400
1220,0078,01,01,2,0,33,1015,1035,0,,,,,,,,1747,2621,2621,0,0,12200078,1220007801,122000780101,1905,3785,14418,1220007801012,10401
1220,0078,01,06,1,0,33,1035,1015,0,,,,,,,,1747,2621,2621,0,0,12200078,1220007801,122000780106,1905,3785,14423,1220007801061,10402
1220,0078,01,06,2,0,33,1015,1225,2,,,,,,,,3456,5184,5184,0,133,12200078,1220007801,122000780106,1905,3785,14423,1220007801062,10403
1220,0120,01,01,1,10,33,1225,1015,5,,,,,,,,2834,4250,4250,667,333,12200120,1220012001,122001200101,1906,3786,14424,1220012001011,10404
1220,0120,01,05,1,5,33,1015,1225,10,,,,,,,,2429,3643,3643,333,667,12200120,1220012001,122001200105,1906,3786,14428,1220012001051,10405
1220,0120,02,01,1,10,33,1225,1015,0,,,,,,,,2834,4250,4250,667,0,12200120,1220012002,122001200201,1906,3787,14431,1220012002011,10406
1220,0120,02,01,2,0,33,1015,1035,15,,,,,,,,1747,2621,2621,0,1000,12200120,1220012002,122001200201,1906,3787,14431,1220012002012,10407
1220,0120,02,04,1,2,31,1050,1045,0,,,,,,,,820,1229,1229,133,0,12200120,1220012002,122001200204,1906,3787,14434,1220012002041,10408
1220,0120,02,04,2,0,33,1045,1225,10,,,,,,,,5254,7880,7880,0,667,12200120,1220012002,122001200204,1906,3787,14434,1220012002042,10409
1220,0120,03,01,1,0,21,1220,9596,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,42524,50030,11479,0,0,12200120,1220012003,122001200301,1906,3788,14435,1220012003011,10410
1220,0120,03,04,1,0,21,9596,1220,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,42524,49052,11374,0,0,12200120,1220012003,122001200304,1906,3788,14438,1220012003041,10411
1220,0058,01,01,1,0,21,1220,1541,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,9089,13738,13738,0,0,12200058,1220005801,122000580101,1907,3789,14439,1220005801011,10412
1220,0058,01,02,1,0,21,1541,5110,3,1.0,4.0,3.0,0.0,1.0,2.0,0.0,102605,119359,5083,0,200,12200058,1220005801,122000580102,1907,3789,14440,1220005801021,10413
1220,0058,01,03,1,3,21,5110,1541,0,1.0,4.0,3.0,0.0,0.0,,0.0,102605,119111,4837,200,0,12200058,1220005801,122000580103,1907,3789,14441,1220005801031,10414
1220,0058,01,04,1,0,21,1541,1220,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,9089,13762,13762,0,0,12200058,1220005801,122000580104,1907,3789,14442,1220005801041,10415
1220,0058,02,01,1,0,21,1220,1220,0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,1060,1596,1596,0,0,12200058,1220005802,122000580201,1907,3790,14443,1220005802011,10416
1220,0058,02,02,1,0,21,1220,1180,0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2773,5037,5037,0,0,12200058,1220005802,122000580202,1907,3790,14444,1220005802021,10417
1220,0058,02,03,1,0,21,1180,1220,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,3416,4701,4701,0,0,12200058,1220005802,122000580203,1907,3790,14445,1220005802031,10418
1220,0058,02,04,1,0,21,1220,1220,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1060,1596,1596,0,0,12200058,1220005802,122000580204,1907,3790,14446,1220005802041,10419
1220,0058,02,05,1,0,21,1220,1220,0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,1060,2063,2063,0,0,12200058,1220005802,122000580205,1907,3790,14447,1220005802051,10420
1220,0058,03,01,1,0,22,1220,1220,0,,,,,,,,1060,1596,1596,0,0,12200058,1220005803,122000580301,1907,3791,14448,1220005803011,10421
1220,0058,03,02,1,0,22,1220,1220,0,,,,,,,,1060,2063,2063,0,0,12200058,1220005803,122000580302,1907,3791,14449,1220005803021,10422
1220,0079,01,03,1,0,21,1220,1241,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,640,1471,1471,0,0,12200079,1220007901,122000790103,1908,3793,14452,1220007901031,10423
1220,0079,01,04,1,0,21,1241,1220,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,640,1470,1470,0,0,12200079,1220007901,122000790104,1908,3793,14453,1220007901041,10424
1220,0098,01,01,1,0,21,1220,1240,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1290,2526,2526,0,0,12200098,1220009801,122000980101,1909,3795,14460,1220009801011,10425
1220,0098,01,02,1,0,21,1240,1220,0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,1290,2477,2477,0,0,12200098,1220009801,122000980102,1909,3795,14461,1220009801021,10426
1220,0098,02,04,1,0,21,1220,1241,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,640,1471,1471,0,0,12200098,1220009802,122000980204,1909,3796,14467,1220009802041,10427
1220,0098,02,05,1,0,21,1241,1220,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,446,1305,1305,0,0,12200098,1220009802,122000980205,1909,3796,14468,1220009802051,10428
1220,0122,01,07,1,0,21,1220,1220,0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,147,264,264,0,0,12200122,1220012201,122001220107,1910,3800,14490,1220012201071,10429
1220,0122,01,08,1,0,21,1220,1220,0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,371,532,532,0,0,12200122,1220012201,122001220108,1910,3800,14491,1220012201081,10430
1220,0122,01,09,1,0,21,1220,1220,0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,267,726,726,0,0,12200122,1220012201,122001220109,1910,3800,14492,1220012201091,10431
1220,0122,01,10,1,0,21,1220,1220,0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,267,713,713,0,0,12200122,1220012201,122001220110,1910,3800,14493,1220012201101,10432
1220,0122,01,11,1,0,21,1220,1220,0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,267,726,726,0,0,12200122,1220012201,122001220111,1910,3800,14494,1220012201111,10433
1220,0122,02,01,1,0,22,1220,1220,0,,,,,,,,147,264,264,0,0,12200122,1220012202,122001220201,1910,3801,14495,1220012202011,10434
1220,0122,02,02,1,0,22,1220,1220,0,,,,,,,,371,532,532,0,0,12200122,1220012202,122001220202,1910,3801,14496,1220012202021,10435
1220,0122,02,03,1,0,22,1220,1220,0,,,,,,,,267,726,726,0,0,12200122,1220012202,122001220203,1910,3801,14497,1220012202031,10436
1220,0122,02,04,1,0,22,1220,1220,0,,,,,,,,267,713,713,0,0,12200122,1220012202,122001220204,1910,3801,14498,1220012202041,10437
1220,0122,02,05,1,0,22,1220,1220,0,,,,,,,,267,726,726,0,0,12200122,1220012202,122001220205,1910,3801,14499,1220012202051,10438
1220,0122,03,01,1,7,33,1225,1015,0,,,,,,,,2834,4250,4250,467,0,12200122,1220012203,122001220301,1910,3802,14500,1220012203011,10439
1220,0122,03,01,2,0,33,1015,1105,0,,,,,,,,3913,5869,5869,0,0,12200122,1220012203,122001220301,1910,3802,14500,1220012203012,10440
1220,0122,03,01,3,0,31,1105,1308,3,,,,,,,,822,1233,1233,0,200,12200122,1220012203,122001220301,1910,3802,14500,1220012203013,10441
1220,0122,03,02,1,3,31,1308,1105,0,,,,,,,,822,1233,1233,200,0,12200122,1220012203,122001220302,1910,3802,14501,1220012203021,10442
1220,0122,03,02,2,0,33,1105,1015,0,,,,,,,,3913,5869,5869,0,0,12200122,1220012203,122001220302,1910,3802,14501,1220012203022,10443
1220,0122,03,02,3,0,33,1015,1225,7,,,,,,,,2834,4250,4250,0,467,12200122,1220012203,122001220302,1910,3802,14501,1220012203023,10444
1220,0122,04,04,1,0,22,1220,1220,0,,,,,,,,371,532,532,0,0,12200122,1220012204,122001220404,1910,3803,14507,1220012204041,10445
1220,0122,04,05,1,0,22,1220,1220,0,,,,,,,,267,726,726,0,0,12200122,1220012204,122001220405,1910,3803,14508,1220012204051,10446
1220,0102,01,03,1,0,22,1220,3020,0,,,,,,,,13017,20605,17566,0,0,12200102,1220010201,122001020103,1911,3804,14511,1220010201031,10447
1220,0102,01,04,1,0,22,3020,1220,0,,,,,,,,13017,20461,17423,0,0,12200102,1220010201,122001020104,1911,3804,14512,1220010201041,10448
1220,0102,02,03,1,0,21,1220,3020,0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,13017,20605,17566,0,0,12200102,1220010202,122001020203,1911,3805,14517,1220010202031,10449
1220,0102,02,04,1,0,21,3020,1220,0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,13017,20461,17423,0,0,12200102,1220010202,122001020204,1911,3805,14518,1220010202041,10450
1220,0022,01,01,1,0,22,9596,9596,0,,,,,,,,15981,19917,0,0,0,12200022,1220002201,122000220101,1912,3806,14521,1220002201011,10451
1220,0022,01,01,2,0,22,9596,1475,0,,,,,,,,44317,56153,18474,0,0,12200022,1220002201,122000220101,1912,3806,14521,1220002201012,10452
1220,0022,01,01,3,0,33,1475,1015,1,,,,,,,,9746,14619,14619,0,67,12200022,1220002201,122000220101,1912,3806,14521,1220002201013,10453
1220,0022,01,01,4,1,33,1015,1255,15,,,,,,,,4655,6982,6982,67,1000,12200022,1220002201,122000220101,1912,3806,14521,1220002201014,10454
1220,0022,01,02,1,5,31,1238,1015,0,,,,,,,,6146,9219,9219,333,0,12200022,1220002201,122000220102,1912,3806,14522,1220002201021,10455
1220,0022,01,02,2,0,33,1015,1225,1,,,,,,,,3456,5184,5184,0,67,12200022,1220002201,122000220102,1912,3806,14522,1220002201022,10456
1220,0032,01,01,1,0,21,1220,9591,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,30347,41505,16835,0,0,12200032,1220003201,122000320101,1913,3807,14523,1220003201011,10457
1220,0032,01,02,1,10,21,9591,9626,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,8185,15922,0,667,0,12200032,1220003201,122000320102,1913,3807,14524,1220003201021,10458
1220,0032,01,03,1,0,21,9626,9594,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,14046,23447,2769,0,0,12200032,1220003201,122000320103,1913,3807,14525,1220003201031,10459
1220,0032,01,04,1,0,21,9594,1220,0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,13407,20444,15903,0,0,12200032,1220003201,122000320104,1913,3807,14526,1220003201041,10460
1220,0032,01,05,1,0,21,1220,1240,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1059,1664,1664,0,0,12200032,1220003201,122000320105,1913,3807,14527,1220003201051,10461
1220,0032,01,06,1,0,21,1240,1220,0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1059,2040,2040,0,0,12200032,1220003201,122000320106,1913,3807,14528,1220003201061,10462
1220,0123,02,01,1,0,21,1220,1144,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,9170,18274,18274,0,0,12200123,1220012302,122001230201,1914,3809,14533,1220012302011,10463
1220,0123,02,02,1,0,21,1144,1141,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,524,2844,2844,0,0,12200123,1220012302,122001230202,1914,3809,14534,1220012302021,10464
1220,0123,02,03,1,0,21,1141,1220,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,9422,17715,17715,0,0,12200123,1220012302,122001230203,1914,3809,14535,1220012302031,10465
1220,0123,02,04,1,0,21,1220,1060,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,4239,6546,6546,0,0,12200123,1220012302,122001230204,1914,3809,14536,1220012302041,10466
1220,0123,02,05,1,0,21,1060,1220,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,4239,6948,6948,0,0,12200123,1220012302,122001230205,1914,3809,14537,1220012302051,10467
1220,0096,01,03,1,5,33,1225,1015,0,,,,,,,,2834,4250,4250,333,0,12200096,1220009601,122000960103,1915,3812,14544,1220009601031,10468
1220,0096,01,03,2,0,33,1015,1025,5,,,,,,,,910,1366,1366,0,333,12200096,1220009601,122000960103,1915,3812,14544,1220009601032,10469
1220,0096,01,07,1,10,33,1025,1015,0,,,,,,,,910,1366,1366,667,0,12200096,1220009601,122000960107,1915,3812,14548,1220009601071,10470
1220,0096,01,07,2,0,33,1015,1225,5,,,,,,,,2834,4250,4250,0,333,12200096,1220009601,122000960107,1915,3812,14548,1220009601072,10471
1220,0101,01,01,1,0,21,1220,1080,1,2.0,1.0,0.0,0.0,3.0,3.0,1.0,1606,2259,2259,0,67,12200101,1220010101,122001010101,1916,3813,14549,1220010101011,10472
1220,0101,01,02,1,1,21,1080,1220,0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,1606,2305,2305,67,0,12200101,1220010101,122001010102,1916,3813,14550,1220010101021,10473
1220,0101,01,03,1,0,21,1220,1080,0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,1606,2259,2259,0,0,12200101,1220010101,122001010103,1916,3813,14551,1220010101031,10474
1220,0101,01,04,1,0,21,1080,1220,0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,1606,2305,2305,0,0,12200101,1220010101,122001010104,1916,3813,14552,1220010101041,10475
1220,0101,02,01,1,0,21,1220,1220,0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,267,726,726,0,0,12200101,1220010102,122001010201,1916,3814,14553,1220010102011,10476
1220,0101,02,02,1,0,21,1220,1251,0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,2813,4969,4969,0,0,12200101,1220010102,122001010202,1916,3814,14554,1220010102021,10477
1220,0101,02,03,1,0,21,1251,1220,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,3040,5136,5136,0,0,12200101,1220010102,122001010203,1916,3814,14555,1220010102031,10478
1220,0051,01,01,1,0,21,1220,1220,0,1.0,2.0,0.0,1.0,0.0,,0.0,405,1035,1035,0,0,12200051,1220005101,122000510101,1918,3818,14565,1220005101011,10479
1220,0051,01,02,1,0,21,1220,9620,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,45405,54089,16248,0,0,12200051,1220005101,122000510102,1918,3818,14566,1220005101021,10480
1220,0051,01,03,1,0,21,9620,1220,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,45770,54206,16099,0,0,12200051,1220005101,122000510103,1918,3818,14567,1220005101031,10481
1220,0051,02,01,1,1,33,1225,1015,0,,,,,,,,2834,4250,4250,67,0,12200051,1220005102,122000510201,1918,3819,14568,1220005102011,10482
1220,0051,02,01,2,0,32,1015,1185,2,,,,,,,,1858,2786,2786,0,133,12200051,1220005102,122000510201,1918,3819,14568,1220005102012,10483
1220,0051,02,04,1,2,32,1185,1015,0,,,,,,,,1858,2786,2786,133,0,12200051,1220005102,122000510204,1918,3819,14571,1220005102041,10484
1220,0051,02,04,2,0,33,1015,1225,7,,,,,,,,2834,4250,4250,0,467,12200051,1220005102,122000510204,1918,3819,14571,1220005102042,10485
1220,0051,02,06,1,0,21,1220,1220,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,439,740,740,0,0,12200051,1220005102,122000510206,1918,3819,14573,1220005102061,10486
1220,0051,02,07,1,0,21,1220,1220,0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,439,1268,1268,0,0,12200051,1220005102,122000510207,1918,3819,14574,1220005102071,10487
1220,0051,03,01,1,0,22,1220,1220,0,,,,,,,,405,1035,1035,0,0,12200051,1220005103,122000510301,1918,3820,14575,1220005103011,10488
1220,0011,01,01,1,0,21,1220,9591,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,30730,41204,16534,0,0,12200011,1220001101,122000110101,1919,3821,14577,1220001101011,10489
1220,0011,01,02,1,0,21,9591,9591,0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,1142,2055,0,0,0,12200011,1220001101,122000110102,1919,3821,14578,1220001101021,10490
1220,0011,01,03,1,0,21,9591,9591,0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1142,2055,0,0,0,12200011,1220001101,122000110103,1919,3821,14579,1220001101031,10491
1220,0011,01,04,1,0,21,9591,1220,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,30730,45211,16605,0,0,12200011,1220001101,122000110104,1919,3821,14580,1220001101041,10492
